yyyy,periodQ,PerNo,加班數,出差數A,出差數B,請假數A,請假數B
2017,2017Q4,7466,1,1,0,1,0
2017,2017Q4,7468,0,1,1,7,0
2017,2017Q4,7469,0,1,0,3,0
2017,2017Q4,7471,0,1,0,3,0
2017,2017Q4,7475,0,1,0,4,0
2017,2017Q4,7476,0,1,0,3,0
2017,2017Q4,7477,0,0,0,3,0
2017,2017Q4,7479,0,1,0,2,0
2017,2017Q4,7481,0,6,0,1,0
2017,2017Q4,7485,0,0,0,0,0
2017,2017Q4,7486,0,1,0,3,0
2017,2017Q4,7487,0,0,0,4,0
2017,2017Q4,7490,0,3,2,1,0
2017,2017Q4,7492,4,3,1,4,0
2017,2017Q4,7499,3,1,0,3,1
2017,2017Q4,7508,0,1,0,4,0
2017,2017Q4,7509,6,2,1,1,0
2017,2017Q4,7510,1,2,0,2,0
2017,2017Q4,7512,0,2,0,2,0
2017,2017Q4,7513,0,0,0,3,0
2017,2017Q4,7514,0,1,0,1,0
2017,2017Q4,7517,0,3,0,1,0
2017,2017Q4,7519,0,1,0,2,0
2017,2017Q4,7522,0,0,0,2,2
2017,2017Q4,7525,0,1,2,5,0
2017,2017Q4,7526,0,5,0,2,0
2017,2017Q4,7528,0,0,0,0,0
2017,2017Q4,7529,0,0,0,4,0
2017,2017Q4,7530,0,5,0,5,0
2017,2017Q4,7532,0,0,0,3,0
2017,2017Q4,7535,0,3,2,2,0
2017,2017Q4,7543,0,0,0,8,0
2017,2017Q4,7545,1,1,0,3,0
2017,2017Q4,7548,10,2,0,4,0
2017,2017Q4,7555,2,1,0,1,0
2017,2017Q4,7560,0,1,0,3,0
2017,2017Q4,7562,0,4,0,5,0
2017,2017Q4,7563,4,1,0,0,4
2017,2017Q4,7564,0,0,0,1,0
2017,2017Q4,7568,0,2,2,4,0
2017,2017Q4,7572,0,0,0,4,0
2017,2017Q4,7574,9,6,0,1,0
2017,2017Q4,7579,0,1,0,4,0
2017,2017Q4,7581,0,0,0,0,0
2017,2017Q4,7582,0,0,0,2,0
2017,2017Q4,7583,3,1,1,1,0
2017,2017Q4,7585,2,3,2,1,0
2017,2017Q4,7587,0,1,0,4,0
2017,2017Q4,7589,0,0,0,4,0
2017,2017Q4,7595,1,4,0,5,0
2017,2017Q4,7601,0,0,0,5,0
2017,2017Q4,7602,2,2,0,2,0
2017,2017Q4,7605,0,0,0,0,0
2017,2017Q4,7607,4,2,0,1,0
2017,2017Q4,7610,0,1,1,3,0
2017,2017Q4,7612,1,1,0,1,0
2017,2017Q4,7618,0,1,0,1,0
2017,2017Q4,7619,0,1,0,1,0
2017,2017Q4,7620,0,1,0,3,0
2017,2017Q4,7622,0,3,0,1,0
2017,2017Q4,7623,1,1,0,3,0
2017,2017Q4,7626,0,0,0,5,0
2017,2017Q4,7628,0,1,0,3,0
2017,2017Q4,7632,0,8,2,4,0
2017,2017Q4,7633,0,0,0,2,0
2017,2017Q4,7634,0,2,0,2,0
2017,2017Q4,7636,0,1,0,2,0
2017,2017Q4,7640,0,2,0,3,0
2017,2017Q4,7643,0,1,0,4,0
2017,2017Q4,7644,1,1,1,3,0
2017,2017Q4,7649,0,1,0,11,0
2017,2017Q4,7653,6,2,0,0,0
2017,2017Q4,7655,1,1,0,1,0
2017,2017Q4,7657,0,0,0,3,0
2017,2017Q4,7659,0,1,0,3,0
2017,2017Q4,7660,0,2,0,2,0
2017,2017Q4,7662,0,0,0,6,0
2017,2017Q4,7663,0,1,0,2,0
2017,2017Q4,7665,0,1,0,2,0
2017,2017Q4,7667,0,0,0,5,0
2017,2017Q4,7670,0,0,0,2,0
2017,2017Q4,7671,0,0,0,1,0
2017,2017Q4,7681,0,1,0,1,0
2017,2017Q4,7684,0,4,0,2,0
2017,2017Q4,7685,0,1,0,3,0
2017,2017Q4,7688,9,10,0,2,0
2017,2017Q4,7691,0,1,0,1,0
2017,2017Q4,7692,0,1,0,4,0
2017,2017Q4,7693,0,1,0,3,0
2017,2017Q4,7694,0,0,0,4,0
2017,2017Q4,7697,0,0,0,3,0
2017,2017Q4,7702,0,0,0,3,0
2017,2017Q4,7703,0,1,0,1,0
2017,2017Q4,7704,0,1,0,4,0
2017,2017Q4,7706,0,1,1,4,0
2017,2017Q4,7709,0,6,0,2,0
2017,2017Q4,7710,0,1,0,3,0
2017,2017Q4,7712,0,7,0,4,0
2017,2017Q4,7714,1,2,0,2,0
2017,2017Q4,7716,0,0,0,1,0
2017,2017Q4,7720,1,3,1,4,0
2017,2017Q4,7723,0,1,0,2,0
2017,2017Q4,7724,0,4,0,2,0
2017,2017Q4,7726,2,1,1,1,0
2017,2017Q4,7728,0,0,0,3,0
2017,2017Q4,7731,0,4,0,1,0
2017,2017Q4,7732,0,10,0,2,0
2017,2017Q4,7734,0,0,0,3,0
2017,2017Q4,7735,9,9,0,0,0
2017,2017Q4,7738,0,0,0,1,7
2017,2017Q4,7739,0,4,2,2,0
2017,2017Q4,7741,0,1,1,3,0
2017,2017Q4,7744,0,1,0,3,0
2017,2017Q4,7745,0,1,0,5,0
2017,2017Q4,7746,0,3,0,1,0
2017,2017Q4,7749,0,1,0,2,0
2017,2017Q4,7750,1,0,0,7,0
2017,2017Q4,7752,0,2,0,4,0
2017,2017Q4,7753,0,1,0,6,0
2017,2017Q4,7754,0,6,0,3,0
2017,2017Q4,7756,0,1,0,3,0
2017,2017Q4,7769,4,1,0,0,0
2017,2017Q4,7775,0,0,0,6,0
2017,2017Q4,7778,0,1,0,5,0
2017,2017Q4,7779,0,1,0,3,0
2017,2017Q4,7780,0,1,0,4,0
2017,2017Q4,7782,0,2,0,6,0
2017,2017Q4,7786,0,2,0,1,0
2017,2017Q4,7791,2,1,0,3,0
2017,2017Q4,7796,0,1,0,4,0
2017,2017Q4,7800,4,3,0,1,0
2017,2017Q4,7803,4,1,0,6,0
2017,2017Q4,7805,1,0,0,3,0
2017,2017Q4,7808,0,2,0,5,0
2017,2017Q4,7811,2,0,0,2,0
2017,2017Q4,7816,0,0,0,0,0
2017,2017Q4,7817,2,5,0,0,0
2017,2017Q4,7818,0,1,0,4,0
2017,2017Q4,7821,0,1,0,3,0
2017,2017Q4,7823,0,2,0,4,0
2017,2017Q4,7825,0,1,0,3,0
2017,2017Q4,7830,0,3,0,2,0
2017,2017Q4,7831,3,1,0,2,0
2017,2017Q4,7832,0,3,0,2,0
2017,2017Q4,7833,0,0,0,1,0
2017,2017Q4,7835,1,1,2,2,0
2017,2017Q4,7839,0,2,0,3,0
2017,2017Q4,7841,1,0,0,4,0
2017,2017Q4,7844,2,3,2,5,0
2017,2017Q4,7845,0,1,0,0,0
2017,2017Q4,7846,0,0,0,4,0
2017,2017Q4,7848,2,2,0,1,0
2017,2017Q4,7850,0,0,0,4,0
2017,2017Q4,7851,0,1,1,2,0
2017,2017Q4,7853,2,3,0,1,0
2017,2017Q4,7858,0,1,0,1,0
2017,2017Q4,7859,0,1,0,2,0
2017,2017Q4,7860,0,4,0,2,0
2017,2017Q4,7863,0,3,0,3,0
2017,2017Q4,7865,0,1,0,4,0
2017,2017Q4,7866,0,0,0,2,0
2017,2017Q4,7867,0,0,0,3,0
2017,2017Q4,7869,2,7,0,5,0
2017,2017Q4,7870,2,5,0,4,0
2017,2017Q4,7871,1,1,0,2,0
2017,2017Q4,7872,0,1,0,2,0
2017,2017Q4,7873,0,1,0,6,0
2017,2017Q4,7874,1,2,0,2,0
2017,2017Q4,7875,0,1,0,2,0
2017,2017Q4,7876,2,1,0,3,0
2017,2017Q4,7878,0,0,0,1,0
2017,2017Q4,7879,1,1,2,2,0
2017,2017Q4,7882,2,0,0,3,0
2017,2017Q4,7883,0,2,0,3,0
2017,2017Q4,7885,0,0,0,1,0
2017,2017Q4,7888,0,0,0,4,0
2017,2017Q4,7890,0,1,0,3,2
2017,2017Q4,7892,0,1,0,2,0
2017,2017Q4,7897,0,5,0,0,0
2017,2017Q4,7898,2,3,0,1,1
2017,2017Q4,7899,0,1,0,3,0
2017,2017Q4,7903,1,2,0,4,0
2017,2017Q4,7906,2,0,0,2,0
2017,2017Q4,7907,0,1,0,3,0
2017,2017Q4,7908,0,0,0,2,0
2017,2017Q4,7914,5,4,1,2,0
2017,2017Q4,7915,0,1,0,2,0
2017,2017Q4,7918,0,3,0,3,0
2017,2017Q4,7925,0,1,0,2,0
2017,2017Q4,7927,1,2,0,1,0
2017,2017Q4,7928,3,0,0,4,0
2017,2017Q4,7931,0,1,0,1,0
2017,2017Q4,7934,0,1,0,2,0
2017,2017Q4,7935,0,1,0,2,0
2017,2017Q4,7941,0,2,0,3,0
2017,2017Q4,7943,0,1,0,3,0
2017,2017Q4,7944,0,1,0,4,0
2017,2017Q4,7948,0,0,0,0,0
2017,2017Q4,7949,1,1,2,3,0
2017,2017Q4,7950,0,0,0,0,0
2017,2017Q4,7951,0,6,1,1,0
2017,2017Q4,7953,0,1,0,1,0
2017,2017Q4,7957,0,0,0,3,0
2017,2017Q4,7958,2,5,0,7,0
2017,2017Q4,7959,0,7,0,2,0
2017,2017Q4,7960,1,1,0,2,0
2017,2017Q4,7964,0,1,1,2,0
2017,2017Q4,7965,1,0,0,0,0
2017,2017Q4,7968,0,4,0,2,0
2017,2017Q4,7969,2,3,0,3,0
2017,2017Q4,7970,0,1,0,2,0
2017,2017Q4,7971,0,1,0,4,0
2017,2017Q4,7972,0,2,2,3,0
2017,2017Q4,7973,0,1,0,0,0
2017,2017Q4,7974,0,1,0,4,0
2017,2017Q4,7975,0,1,0,3,0
2017,2017Q4,7979,0,2,0,4,0
2017,2017Q4,7981,1,0,0,2,0
2017,2017Q4,7985,0,0,0,4,0
2017,2017Q4,7988,4,1,0,3,0
2017,2017Q4,7990,3,1,0,3,0
2017,2017Q4,7992,1,2,0,4,0
2017,2017Q4,7998,7,6,0,1,0
2017,2017Q4,7999,0,1,0,2,0
2017,2017Q4,8006,0,1,0,5,0
2017,2017Q4,8007,0,0,0,2,0
2017,2017Q4,8009,0,3,3,1,0
2017,2017Q4,8012,2,0,0,1,0
2017,2017Q4,8015,0,2,0,3,0
2017,2017Q4,8016,3,3,0,3,0
2017,2017Q4,8018,0,4,2,1,0
2017,2017Q4,8019,10,6,0,4,0
2017,2017Q4,8020,0,2,0,3,0
2017,2017Q4,8021,0,1,0,4,0
2017,2017Q4,8032,2,1,0,2,0
2017,2017Q4,8034,0,1,0,2,0
2017,2017Q4,8035,1,3,0,2,0
2017,2017Q4,8036,0,8,1,4,0
2017,2017Q4,8037,0,0,0,3,0
2017,2017Q4,8038,0,2,0,2,0
2017,2017Q4,8041,0,0,0,2,0
2017,2017Q4,8044,0,0,0,3,0
2017,2017Q4,8045,0,0,0,1,0
2017,2017Q4,8046,0,1,0,2,0
2017,2017Q4,8047,1,3,2,0,0
2017,2017Q4,8048,2,3,0,2,0
2017,2017Q4,8051,0,0,0,3,0
2017,2017Q4,8052,0,1,0,3,0
2017,2017Q4,8057,0,1,0,6,2
2017,2017Q4,8058,1,0,0,3,0
2017,2017Q4,8059,0,2,0,4,0
2017,2017Q4,8061,0,4,0,1,0
2017,2017Q4,8065,0,0,0,1,0
2017,2017Q4,8070,0,2,0,2,0
2017,2017Q4,8071,0,1,0,3,0
2017,2017Q4,8075,9,4,2,3,3
2017,2017Q4,8078,0,1,1,2,0
2017,2017Q4,8079,0,3,1,2,0
2017,2017Q4,8082,0,1,0,2,0
2017,2017Q4,8083,0,1,0,3,0
2017,2017Q4,8084,0,1,0,3,0
2017,2017Q4,8086,0,0,0,2,0
2017,2017Q4,8088,0,0,0,1,0
2017,2017Q4,8089,4,2,2,0,0
2017,2017Q4,8091,0,0,0,1,0
2017,2017Q4,8092,0,1,0,4,0
2017,2017Q4,8094,0,3,0,4,0
2017,2017Q4,8095,0,1,0,3,0
2017,2017Q4,8098,0,3,0,5,0
2017,2017Q4,8103,0,1,0,4,0
2017,2017Q4,8106,0,4,0,0,0
2017,2017Q4,8107,1,0,0,3,0
2017,2017Q4,8110,0,2,0,3,0
2017,2017Q4,8113,0,3,1,4,0
2017,2017Q4,8115,0,0,0,2,0
2017,2017Q4,8117,0,0,1,2,0
2017,2017Q4,8118,0,0,0,1,0
2017,2017Q4,8120,12,1,0,3,0
2017,2017Q4,8121,0,3,0,2,0
2017,2017Q4,8122,0,1,0,1,0
2017,2017Q4,8124,0,0,0,4,0
2017,2017Q4,8125,0,2,0,3,0
2017,2017Q4,8127,4,1,0,0,0
2017,2017Q4,8131,0,0,0,3,0
2017,2017Q4,8132,0,0,0,3,0
2017,2017Q4,8137,8,3,0,2,0
2017,2017Q4,8142,0,0,0,5,0
2017,2017Q4,8143,0,3,2,0,6
2017,2017Q4,8145,0,1,0,3,0
2017,2017Q4,8147,0,4,2,2,0
2017,2017Q4,8150,0,0,0,3,0
2017,2017Q4,8152,0,0,0,0,0
2017,2017Q4,8153,2,0,2,0,0
2017,2017Q4,8156,0,0,0,1,0
2017,2017Q4,8157,0,2,0,3,0
2017,2017Q4,8158,13,8,0,3,0
2017,2017Q4,8159,0,1,0,2,0
2017,2017Q4,8161,0,1,0,5,0
2017,2017Q4,8162,0,1,0,2,0
2017,2017Q4,8167,2,2,0,3,0
2017,2017Q4,8168,0,0,0,1,0
2017,2017Q4,8172,0,0,0,1,0
2017,2017Q4,8178,0,0,0,4,0
2017,2017Q4,8181,0,2,0,2,0
2017,2017Q4,8182,0,0,0,0,5
2017,2017Q4,8187,0,4,0,2,0
2017,2017Q4,8189,0,0,0,5,0
2017,2017Q4,8191,0,2,0,0,0
2017,2017Q4,8194,1,1,0,3,0
2017,2017Q4,8197,0,1,0,2,0
2017,2017Q4,8200,0,0,0,3,0
2017,2017Q4,8201,0,3,0,0,0
2017,2017Q4,8206,2,1,4,2,0
2017,2017Q4,8210,0,1,0,6,0
2017,2017Q4,8211,0,2,0,0,0
2017,2017Q4,8212,0,1,0,3,0
2017,2017Q4,8215,0,1,0,3,0
2017,2017Q4,8216,1,1,0,4,0
2017,2017Q4,8217,7,1,0,1,0
2017,2017Q4,8218,0,1,0,3,0
2017,2017Q4,8219,0,0,0,1,0
2017,2017Q4,8221,0,0,0,1,0
2017,2017Q4,8223,5,2,0,2,0
2017,2017Q4,8224,2,3,1,2,0
2017,2017Q4,8228,7,5,0,3,0
2017,2017Q4,8230,0,1,0,3,0
2017,2017Q4,8231,2,2,0,4,0
2017,2017Q4,8232,0,4,0,1,0
2017,2017Q4,8233,0,1,0,2,0
2017,2017Q4,8236,0,0,0,2,0
2017,2017Q4,8240,0,1,0,0,0
2017,2017Q4,8242,0,1,0,2,0
2017,2017Q4,8244,1,0,0,2,0
2017,2017Q4,8247,1,1,0,1,0
2017,2017Q4,8251,0,1,0,3,0
2017,2017Q4,8253,0,3,0,3,0
2017,2017Q4,8254,0,2,0,1,0
2017,2017Q4,8257,0,1,0,2,0
2017,2017Q4,8261,0,3,0,2,0
2017,2017Q4,8263,1,3,0,4,0
2017,2017Q4,8265,0,4,0,2,0
2017,2017Q4,8266,0,0,0,3,0
2017,2017Q4,8267,0,1,0,3,0
2017,2017Q4,8268,0,0,0,0,0
2017,2017Q4,8271,6,5,0,6,0
2017,2017Q4,8272,0,1,0,3,0
2017,2017Q4,8273,0,2,0,2,0
2017,2017Q4,8278,0,2,3,2,0
2017,2017Q4,8279,0,0,0,4,0
2017,2017Q4,8280,0,0,0,1,0
2017,2017Q4,8285,0,2,0,2,0
2017,2017Q4,8294,0,1,0,4,0
2017,2017Q4,8300,0,0,14,0,0
2017,2017Q4,8301,1,3,2,2,0
2017,2017Q4,8302,0,0,0,3,0
2017,2017Q4,8308,0,1,0,2,0
2017,2017Q4,8311,0,3,0,5,0
2017,2017Q4,8312,0,3,0,4,0
2017,2017Q4,8313,0,3,1,1,0
2017,2017Q4,8316,0,1,0,0,0
2017,2017Q4,8317,0,0,0,4,0
2017,2017Q4,8321,0,2,0,3,0
2017,2017Q4,8322,0,1,1,2,0
2017,2017Q4,8325,0,1,0,2,0
2017,2017Q4,8328,0,2,0,5,0
2017,2017Q4,8331,6,0,0,2,0
2017,2017Q4,8332,0,0,0,2,0
2017,2017Q4,8333,0,0,0,1,0
2017,2017Q4,8335,0,1,0,3,0
2017,2017Q4,8336,0,1,0,2,0
2017,2017Q4,8339,0,2,1,2,0
2017,2017Q4,8346,0,0,0,0,0
2017,2017Q4,8347,2,2,0,0,0
2017,2017Q4,8353,0,1,1,2,0
2017,2017Q4,8355,1,2,1,0,0
2017,2017Q4,8357,0,5,0,3,0
2017,2017Q4,8360,0,3,0,3,0
2017,2017Q4,8364,0,0,0,2,0
2017,2017Q4,8365,0,0,0,2,0
2017,2017Q4,8366,0,1,0,5,0
2017,2017Q4,8367,0,2,0,3,0
2017,2017Q4,8369,0,1,0,2,0
2017,2017Q4,8373,0,3,0,5,0
2017,2017Q4,8376,1,4,0,1,0
2017,2017Q4,8380,1,2,0,2,0
2017,2017Q4,8382,0,0,0,6,0
2017,2017Q4,8386,0,3,0,2,0
2017,2017Q4,8388,0,2,0,2,0
2017,2017Q4,8389,0,1,0,3,0
2017,2017Q4,8391,0,1,2,2,0
2017,2017Q4,8392,1,4,0,2,0
2017,2017Q4,8394,1,6,0,1,0
2017,2017Q4,8397,1,4,0,2,0
2017,2017Q4,8398,0,2,0,1,0
2017,2017Q4,8399,6,4,0,3,0
2017,2017Q4,8400,0,2,0,2,0
2017,2017Q4,8402,0,1,0,4,0
2017,2017Q4,8405,4,0,0,3,0
2017,2017Q4,8411,0,1,0,4,0
2017,2017Q4,8418,0,3,0,5,0
2017,2017Q4,8421,0,2,0,3,0
2017,2017Q4,8422,0,5,0,2,0
2017,2017Q4,8425,0,1,0,3,0
2017,2017Q4,8427,0,1,0,4,0
2017,2017Q4,8428,0,1,0,2,0
2017,2017Q4,8429,0,1,0,5,0
2017,2017Q4,8430,1,1,0,4,0
2017,2017Q4,8435,0,0,0,2,0
2017,2017Q4,8441,0,3,0,4,0
2017,2017Q4,8443,0,0,0,3,0
2017,2017Q4,8445,0,0,2,2,0
2017,2017Q4,8446,0,1,0,4,0
2017,2017Q4,8448,1,6,0,4,0
2017,2017Q4,8452,0,2,0,2,0
2017,2017Q4,8454,0,0,0,2,0
2017,2017Q4,8455,1,3,2,2,0
2017,2017Q4,8457,0,1,2,1,0
2017,2017Q4,8459,0,1,0,7,0
2017,2017Q4,8461,0,1,0,3,0
2017,2017Q4,8465,0,0,0,0,0
2017,2017Q4,8466,0,1,1,3,0
2017,2017Q4,8468,6,3,0,7,0
2017,2017Q4,8474,0,3,0,6,0
2017,2017Q4,8480,0,0,0,3,0
2017,2017Q4,8481,0,0,0,2,0
2017,2017Q4,8482,0,1,0,2,0
2017,2017Q4,8487,2,1,1,1,0
2017,2017Q4,8488,0,1,0,3,0
2017,2017Q4,8489,0,1,0,6,0
2017,2017Q4,8495,6,1,0,3,0
2017,2017Q4,8498,0,0,0,3,0
2017,2017Q4,8500,5,0,0,3,0
2017,2017Q4,8501,0,1,0,3,0
2017,2017Q4,8504,0,0,0,7,0
2017,2017Q4,8505,0,4,0,1,0
2017,2017Q4,8506,0,1,0,4,0
2017,2017Q4,8508,0,1,0,2,0
2017,2017Q4,8511,0,3,0,1,0
2017,2017Q4,8516,1,1,1,2,0
2017,2017Q4,8517,1,0,0,3,0
2017,2017Q4,8518,0,0,0,2,0
2017,2017Q4,8520,0,0,0,2,0
2017,2017Q4,8521,0,1,0,2,0
2017,2017Q4,8522,0,1,0,4,0
2017,2017Q4,8523,0,2,1,3,0
2017,2017Q4,8525,0,0,0,3,0
2017,2017Q4,8526,0,1,2,2,0
2017,2017Q4,8527,0,1,0,2,0
2017,2017Q4,8530,0,3,0,4,0
2017,2017Q4,8531,0,1,0,2,0
2017,2017Q4,8532,0,0,0,5,0
2017,2017Q4,8534,1,3,0,4,0
2017,2017Q4,8535,0,3,0,5,0
2017,2017Q4,8537,0,0,0,3,0
2017,2017Q4,8539,3,2,1,1,0
2017,2017Q4,8540,7,4,2,0,0
2017,2017Q4,8542,0,1,0,3,0
2017,2017Q4,8544,0,0,0,4,0
2017,2017Q4,8545,0,0,0,1,0
2017,2017Q4,8547,0,3,0,3,0
2017,2017Q4,8548,1,3,0,4,0
2017,2017Q4,8553,0,0,0,2,0
2017,2017Q4,8554,0,2,0,4,0
2017,2017Q4,8560,0,0,0,0,0
2017,2017Q4,8562,0,1,0,1,0
2017,2017Q4,8563,1,1,0,3,0
2017,2017Q4,8564,0,2,1,2,0
2017,2017Q4,8565,0,0,0,2,0
2017,2017Q4,8566,1,2,0,5,0
2017,2017Q4,8568,0,1,0,2,0
2017,2017Q4,8571,0,2,1,1,0
2017,2017Q4,8572,0,1,0,2,0
2017,2017Q4,8573,0,3,0,2,0
2017,2017Q4,8574,0,2,0,3,0
2017,2017Q4,8576,0,1,0,2,0
2017,2017Q4,8578,0,3,0,4,0
2017,2017Q4,8579,1,7,0,2,0
2017,2017Q4,8580,0,0,0,2,0
2017,2017Q4,8582,6,1,0,1,0
2017,2017Q4,8583,0,1,0,4,0
2017,2017Q4,8584,0,4,0,2,0
2017,2017Q4,8586,0,3,0,2,0
2017,2017Q4,8591,0,1,0,4,0
2017,2017Q4,8593,2,3,0,5,0
2017,2017Q4,8595,0,0,0,4,0
2017,2017Q4,8596,0,2,0,2,0
2017,2017Q4,8605,0,1,0,4,0
2017,2017Q4,8606,0,4,0,3,0
2017,2017Q4,8609,0,0,0,2,0
2017,2017Q4,8614,0,0,0,0,1
2017,2017Q4,8626,0,1,0,3,0
2017,2017Q4,8627,0,0,0,2,0
2017,2017Q4,8630,0,0,0,7,0
2017,2017Q4,8635,0,4,0,3,0
2017,2017Q4,8636,0,6,0,6,0
2017,2017Q4,8640,0,0,0,4,0
2017,2017Q4,8641,0,0,0,5,0
2017,2017Q4,8642,0,2,1,4,0
2017,2017Q4,8645,0,1,0,1,0
2017,2017Q4,8646,0,4,1,1,0
2017,2017Q4,8648,0,1,0,2,0
2017,2017Q4,8649,0,1,1,4,0
2017,2017Q4,8650,0,2,0,5,0
2017,2017Q4,8652,0,1,0,4,0
2017,2017Q4,8653,2,1,0,4,0
2017,2017Q4,8656,0,2,0,2,0
2017,2017Q4,8657,0,4,0,2,0
2017,2017Q4,8659,0,5,0,3,0
2017,2017Q4,8660,0,0,0,3,0
2017,2017Q4,8667,0,1,0,5,0
2017,2017Q4,8671,8,1,1,0,0
2017,2017Q4,8672,1,1,0,1,0
2017,2017Q4,8674,0,1,0,2,0
2017,2017Q4,8675,0,0,0,3,0
2017,2017Q4,8676,2,5,1,1,0
2017,2017Q4,8679,0,3,1,1,0
2017,2017Q4,8680,0,1,2,3,0
2017,2017Q4,8683,3,1,0,1,0
2017,2017Q4,8685,0,1,0,5,0
2017,2017Q4,8686,0,2,0,4,0
2017,2017Q4,8691,5,1,1,2,1
2017,2017Q4,8694,0,2,0,2,0
2017,2017Q4,8695,0,1,0,5,0
2017,2017Q4,8696,0,1,0,4,0
2017,2017Q4,8697,0,2,0,4,0
2017,2017Q4,8700,0,2,0,3,0
2017,2017Q4,8702,2,1,0,1,0
2017,2017Q4,8704,0,1,0,2,0
2017,2017Q4,8709,0,2,0,2,0
2017,2017Q4,8710,0,1,0,2,0
2017,2017Q4,8713,0,2,1,2,0
2017,2017Q4,8715,0,0,0,3,0
2017,2017Q4,8719,2,1,0,3,0
2017,2017Q4,8720,0,1,0,4,0
2017,2017Q4,8721,0,5,0,2,0
2017,2017Q4,8722,0,1,0,7,0
2017,2017Q4,8723,1,1,0,4,0
2017,2017Q4,8727,0,1,0,2,0
2017,2017Q4,8728,0,1,0,5,0
2017,2017Q4,8730,0,1,0,1,0
2017,2017Q4,8731,0,1,0,5,0
2017,2017Q4,8734,0,4,0,1,0
2017,2017Q4,8736,0,1,1,3,0
2017,2017Q4,8737,7,9,0,0,0
2017,2017Q4,8739,0,0,0,2,0
2017,2017Q4,8742,0,1,0,7,0
2017,2017Q4,8744,0,0,0,5,2
2017,2017Q4,8747,0,0,0,1,2
2017,2017Q4,8748,0,0,0,3,0
2017,2017Q4,8749,0,3,1,0,0
2017,2017Q4,8750,2,2,0,2,0
2017,2017Q4,8755,0,0,0,3,0
2017,2017Q4,8758,0,2,0,2,0
2017,2017Q4,8761,0,1,0,3,0
2017,2017Q4,8765,0,2,0,2,0
2017,2017Q4,8767,4,2,0,0,0
2017,2017Q4,8774,0,0,0,2,0
2017,2017Q4,8775,0,8,0,1,0
2018,2018Q1,1,0,3,1,2,0
2018,2018Q1,3,0,0,0,2,0
2018,2018Q1,7,0,0,0,5,0
2018,2018Q1,15,0,1,0,0,0
2018,2018Q1,16,0,2,0,7,0
2018,2018Q1,18,0,0,0,5,0
2018,2018Q1,19,0,1,0,4,0
2018,2018Q1,22,0,0,0,1,0
2018,2018Q1,23,0,4,0,3,0
2018,2018Q1,24,0,0,0,5,0
2018,2018Q1,26,0,4,0,2,0
2018,2018Q1,31,5,1,0,2,0
2018,2018Q1,34,1,2,0,2,0
2018,2018Q1,35,0,5,0,3,0
2018,2018Q1,40,0,2,0,3,0
2018,2018Q1,41,0,1,0,0,0
2018,2018Q1,43,0,1,0,1,0
2018,2018Q1,45,2,5,0,2,0
2018,2018Q1,51,0,0,0,3,0
2018,2018Q1,55,0,1,0,3,0
2018,2018Q1,56,0,1,0,2,0
2018,2018Q1,57,0,1,1,4,0
2018,2018Q1,59,1,3,0,3,0
2018,2018Q1,62,0,3,0,1,0
2018,2018Q1,65,0,2,0,1,0
2018,2018Q1,68,0,2,0,4,0
2018,2018Q1,69,0,1,0,1,0
2018,2018Q1,71,0,1,0,4,0
2018,2018Q1,72,1,1,0,2,0
2018,2018Q1,73,0,0,0,0,0
2018,2018Q1,78,0,2,0,3,0
2018,2018Q1,80,0,2,0,3,0
2018,2018Q1,84,0,0,0,1,0
2018,2018Q1,85,0,2,0,2,0
2018,2018Q1,87,0,1,0,1,0
2018,2018Q1,89,0,1,1,3,0
2018,2018Q1,96,1,1,0,5,0
2018,2018Q1,98,0,1,0,3,0
2018,2018Q1,100,0,3,0,5,0
2018,2018Q1,102,8,4,0,4,0
2018,2018Q1,107,2,3,0,1,0
2018,2018Q1,109,0,1,0,3,0
2018,2018Q1,112,0,6,0,2,0
2018,2018Q1,113,2,4,2,2,0
2018,2018Q1,118,0,4,0,3,0
2018,2018Q1,120,3,2,0,4,0
2018,2018Q1,121,0,1,0,4,0
2018,2018Q1,128,3,5,0,1,0
2018,2018Q1,133,2,0,2,3,0
2018,2018Q1,135,5,3,1,1,0
2018,2018Q1,137,0,1,0,4,0
2018,2018Q1,138,0,1,1,3,0
2018,2018Q1,140,0,1,0,4,0
2018,2018Q1,143,4,1,0,1,0
2018,2018Q1,145,0,1,1,4,0
2018,2018Q1,146,0,0,0,3,0
2018,2018Q1,147,0,1,0,2,0
2018,2018Q1,150,0,1,0,2,1
2018,2018Q1,153,1,1,0,4,0
2018,2018Q1,155,0,0,0,1,0
2018,2018Q1,158,0,4,0,1,0
2018,2018Q1,159,0,3,0,5,0
2018,2018Q1,160,0,0,0,2,0
2018,2018Q1,162,4,1,0,3,0
2018,2018Q1,163,1,1,0,0,0
2018,2018Q1,165,0,3,0,6,0
2018,2018Q1,169,0,0,0,4,0
2018,2018Q1,170,0,5,0,2,0
2018,2018Q1,171,0,5,0,2,0
2018,2018Q1,177,0,2,0,2,0
2018,2018Q1,179,4,2,0,6,0
2018,2018Q1,186,0,2,0,3,0
2018,2018Q1,194,1,0,0,1,0
2018,2018Q1,195,0,0,0,0,0
2018,2018Q1,197,1,3,0,4,0
2018,2018Q1,203,0,1,0,2,0
2018,2018Q1,204,10,1,0,1,0
2018,2018Q1,206,0,0,0,2,0
2018,2018Q1,210,1,3,0,1,0
2018,2018Q1,212,0,0,0,2,0
